filename,file,duration,sample_rate,channels,bitrate,file_size,efficient,primary_label
H32_20230502_200000.ogg,H32_20230502_200000,60.0,32000,1,72,484349,trsowl,purgal2
O201_20230510_085500.ogg,O201_20230510_085500,60.0,32000,1,72,460601,whtdov,trokin
H09_20230510_013500.ogg,H09_20230510_013500,60.0,32000,1,72,468933,whtdov,gohman1
H09_20230424_065500.ogg,H09_20230424_065500,60.0,32000,1,72,466648,whtdov,whtdov
H20_20230421_125500.ogg,H20_20230421_125500,60.0,32000,1,72,458174,whtdov,trsowl
H85_20230501_192000.ogg,H85_20230501_192000,60.0,32000,1,72,475711,48124,speowl1
H88_20230504_171500.ogg,H88_20230504_171500,60.0,32000,1,72,503668,roahaw,speowl1
H22_20230521_060500.ogg,H22_20230521_060500,60.0,32000,1,72,474615,48124,bobfly1
H20_20230515_153500.ogg,H20_20230515_153500,60.0,32000,1,72,463023,whtdov,socfly1
H83_20230509_130500.ogg,H83_20230509_130500,60.0,32000,1,72,481119,whtdov,whtdov
H24_20230426_160000.ogg,H24_20230426_160000,60.0,32000,1,72,476921,whtdov,pavpig2
H10_20230506_033500.ogg,H10_20230506_033500,60.0,32000,1,72,466495,whtdov,compot1
H71_20230504_184500.ogg,H71_20230504_184500,60.0,32000,1,72,488116,roahaw,compot1
H90_20230515_094000.ogg,H90_20230515_094000,60.0,32000,1,72,471912,whtdov,trokin
H69_20230520_231000.ogg,H69_20230520_231000,60.0,32000,1,72,488816,whtdov,compot1
H26_20230507_170500.ogg,H26_20230507_170500,60.0,32000,1,72,481326,whtdov,bbwduc
H24_20230508_193000.ogg,H24_20230508_193000,60.0,32000,1,72,475963,whtdov,compau
H09_20230510_113500.ogg,H09_20230510_113500,60.0,32000,1,72,469508,whtdov,roahaw
H93_20230509_004000.ogg,H93_20230509_004000,60.0,32000,1,72,494183,whtdov,21211
H06_20230509_023500.ogg,H06_20230509_023500,60.0,32000,1,72,472887,whtdov,compot1
H18_20230522_005500.ogg,H18_20230522_005500,60.0,32000,1,72,466921,whtdov,littin1
H79_20230426_212500.ogg,H79_20230426_212500,60.0,32000,1,72,499552,48124,65448
H65_20230519_174000.ogg,H65_20230519_174000,60.0,32000,1,72,484427,roahaw,gycwor1
H24_20230423_105500.ogg,H24_20230423_105500,60.0,32000,1,72,450720,whtdov,roahaw
H20_20230517_203500.ogg,H20_20230517_203500,60.0,32000,1,72,487588,whtdov,compot1
O203_20230523_165500.ogg,O203_20230523_165500,60.0,32000,1,72,482167,roahaw,speowl1
H17_20230516_203000.ogg,H17_20230516_203000,60.0,32000,1,72,479177,whtdov,littin1
H04_20230430_051000.ogg,H04_20230430_051000,60.0,32000,1,72,466485,roahaw,mastit1
H22_20230516_160500.ogg,H22_20230516_160500,60.0,32000,1,72,460759,whtdov,watjac1
H63_20230429_074500.ogg,H63_20230429_074500,60.0,32000,1,72,474478,roahaw,speowl1
H02_20230511_082000.ogg,H02_20230511_082000,60.0,32000,1,72,472563,whtdov,bobfly1
H10_20230423_221000.ogg,H10_20230423_221000,60.0,32000,1,72,468623,whtdov,65448
H67_20230509_073500.ogg,H67_20230509_073500,60.0,32000,1,72,476074,whtdov,speowl1
H19_20230426_205500.ogg,H19_20230426_205500,60.0,32000,1,72,491305,whtdov,speowl1
H67_20230507_144000.ogg,H67_20230507_144000,60.0,32000,1,72,469876,whtdov,speowl1
H28_20230515_155500.ogg,H28_20230515_155500,60.0,32000,1,72,470349,whtdov,speowl1
H69_20230517_082500.ogg,H69_20230517_082500,60.0,32000,1,72,478304,roahaw,solsan
H21_20230423_185500.ogg,H21_20230423_185500,60.0,32000,1,72,460688,trsowl,anhing
H31_20230522_124500.ogg,H31_20230522_124500,60.0,32000,1,72,453974,whtdov,roahaw
H94_20230503_102000.ogg,H94_20230503_102000,60.0,32000,1,72,460009,whtdov,whtdov
H14_20230503_091000.ogg,H14_20230503_091000,60.0,32000,1,72,465552,whtdov,blbgra1
H69_20230522_061000.ogg,H69_20230522_061000,60.0,32000,1,72,470129,whtdov,whtdov
H18_20230512_083500.ogg,H18_20230512_083500,60.0,32000,1,72,460171,roahaw,trsowl
H04_20230503_212500.ogg,H04_20230503_212500,60.0,32000,1,72,467358,roahaw,21211
H06_20230502_175000.ogg,H06_20230502_175000,60.0,32000,1,72,465869,48124,mastit1
H89_20230501_053000.ogg,H89_20230501_053000,60.0,32000,1,72,467562,whtdov,compau
H30_20230507_174500.ogg,H30_20230507_174500,60.0,32000,1,72,471525,whtdov,stbwoo2
H26_20230520_080500.ogg,H26_20230520_080500,60.0,32000,1,72,493460,speowl1,purgal2
H69_20230427_205500.ogg,H69_20230427_205500,60.0,32000,1,72,480030,tropar,speowl1
H8749_20230512_202500.ogg,H8749_20230512_202500,60.0,32000,1,72,474100,whtdov,speowl1
H07_20230428_234500.ogg,H07_20230428_234500,60.0,32000,1,72,467616,whtdov,speowl1
O201_20230521_075000.ogg,O201_20230521_075000,60.0,32000,1,72,466921,whtdov,speowl1
H88_20230422_114000.ogg,H88_20230422_114000,60.0,32000,1,72,467979,whtdov,chbant1
H90_20230507_083000.ogg,H90_20230507_083000,60.0,32000,1,72,459320,roahaw,compot1
H17_20230421_002000.ogg,H17_20230421_002000,60.0,32000,1,72,478688,trsowl,compot1
H8920_20230503_134000.ogg,H8920_20230503_134000,60.0,32000,1,72,468916,whtdov,strfly1
H90_20230427_043000.ogg,H90_20230427_043000,60.0,32000,1,72,479826,tropar,compot1
H03_20230501_035000.ogg,H03_20230501_035000,60.0,32000,1,72,481644,whtdov,compot1
O203_20230508_041500.ogg,O203_20230508_041500,60.0,32000,1,72,478232,grekis,speowl1
H8920_20230517_235000.ogg,H8920_20230517_235000,60.0,32000,1,72,485418,whbman1,trsowl
H65_20230516_164500.ogg,H65_20230516_164500,60.0,32000,1,72,474372,whtdov,strowl1
H16_20230501_181500.ogg,H16_20230501_181500,60.0,32000,1,72,479543,whttro1,22973
H74_20230511_091000.ogg,H74_20230511_091000,60.0,32000,1,72,460409,whtdov,babwar
H91_20230429_033500.ogg,H91_20230429_033500,60.0,32000,1,72,480828,roahaw,compot1
H83_20230515_114500.ogg,H83_20230515_114500,60.0,32000,1,72,465266,whtdov,whtdov
H67_20230519_183500.ogg,H67_20230519_183500,60.0,32000,1,72,500271,whtdov,compot1
H88_20230422_014000.ogg,H88_20230422_014000,60.0,32000,1,72,483837,whtdov,compot1
H92_20230515_163500.ogg,H92_20230515_163500,60.0,32000,1,72,481671,whtdov,compot1
H91_20230513_172000.ogg,H91_20230513_172000,60.0,32000,1,72,450222,whtdov,roahaw
H92_20230519_200500.ogg,H92_20230519_200500,60.0,32000,1,72,481257,whtdov,compot1
H8749_20230503_062500.ogg,H8749_20230503_062500,60.0,32000,1,72,470828,whtdov,speowl1
H65_20230507_200000.ogg,H65_20230507_200000,60.0,32000,1,72,473077,whtdov,compot1
O201_20230505_041500.ogg,O201_20230505_041500,60.0,32000,1,72,483475,whtdov,compot1
H14_20230511_182500.ogg,H14_20230511_182500,60.0,32000,1,72,468777,roahaw,rufmot1
H24_20230518_163000.ogg,H24_20230518_163000,60.0,32000,1,72,475634,48124,whtdov
H12_20230510_191500.ogg,H12_20230510_191500,60.0,32000,1,72,496417,whtdov,speowl1
H77_20230506_153000.ogg,H77_20230506_153000,60.0,32000,1,72,498530,48124,amekes
H78_20230511_054500.ogg,H78_20230511_054500,60.0,32000,1,72,470100,whtdov,compot1
H8920_20230520_182000.ogg,H8920_20230520_182000,60.0,32000,1,72,499600,roahaw,speowl1
H8749_20230424_020000.ogg,H8749_20230424_020000,60.0,32000,1,72,477872,whtdov,21211
H73_20230428_063500.ogg,H73_20230428_063500,60.0,32000,1,72,468536,whtdov,chbant1
O201_20230523_092000.ogg,O201_20230523_092000,60.0,32000,1,72,468202,whtdov,blbwre1
H02_20230423_151500.ogg,H02_20230423_151500,60.0,32000,1,72,468573,roahaw,roahaw
H19_20230509_062000.ogg,H19_20230509_062000,60.0,32000,1,72,474592,linwoo1,whbman1
H06_20230510_162000.ogg,H06_20230510_162000,60.0,32000,1,72,463993,whtdov,whtdov
H02_20230503_195000.ogg,H02_20230503_195000,60.0,32000,1,72,489985,whtdov,compot1
H65_20230514_083500.ogg,H65_20230514_083500,60.0,32000,1,72,464925,whtdov,ruther1
H10_20230502_071000.ogg,H10_20230502_071000,60.0,32000,1,72,465872,whtdov,trokin
H06_20230423_225000.ogg,H06_20230423_225000,60.0,32000,1,72,488307,whtdov,trsowl
H84_20230518_190000.ogg,H84_20230518_190000,60.0,32000,1,72,486098,whtdov,21211
H18_20230507_075000.ogg,H18_20230507_075000,60.0,32000,1,72,459776,whtdov,roahaw
H8920_20230515_002500.ogg,H8920_20230515_002500,60.0,32000,1,72,480547,whtdov,compot1
H90_20230505_103500.ogg,H90_20230505_103500,60.0,32000,1,72,454643,whtdov,roahaw
H09_20230509_131000.ogg,H09_20230509_131000,60.0,32000,1,72,452648,linwoo1,wbwwre1
H11_20230502_151500.ogg,H11_20230502_151500,60.0,32000,1,72,465043,roahaw,socfly1
H88_20230513_164500.ogg,H88_20230513_164500,60.0,32000,1,72,500956,whtdov,21211
H05_20230516_014000.ogg,H05_20230516_014000,60.0,32000,1,72,477562,whtdov,compot1
H95_20230425_043500.ogg,H95_20230425_043500,60.0,32000,1,72,506962,whtdov,gretin1
H27_20230519_224000.ogg,H27_20230519_224000,60.0,32000,1,72,473419,whtdov,littin1
H02_20230519_173000.ogg,H02_20230519_173000,60.0,32000,1,72,474568,linwoo1,creoro1
H79_20230422_084000.ogg,H79_20230422_084000,60.0,32000,1,72,473779,whtdov,smbani
H04_20230518_060000.ogg,H04_20230518_060000,60.0,32000,1,72,467093,roahaw,whbman1
H16_20230510_131000.ogg,H16_20230510_131000,60.0,32000,1,72,463085,whtdov,yercac1
H8749_20230519_084500.ogg,H8749_20230519_084500,60.0,32000,1,72,477509,whtdov,21211
H06_20230503_035500.ogg,H06_20230503_035500,60.0,32000,1,72,462877,whtdov,baymac
H07_20230503_072500.ogg,H07_20230503_072500,60.0,32000,1,72,454993,whtdov,socfly1
H03_20230423_175500.ogg,H03_20230423_175500,60.0,32000,1,72,475255,whtdov,compau
H8749_20230503_101500.ogg,H8749_20230503_101500,60.0,32000,1,72,457560,whtdov,whbman1
H28_20230507_121500.ogg,H28_20230507_121500,60.0,32000,1,72,460473,whtdov,whtdov
H78_20230518_082500.ogg,H78_20230518_082500,60.0,32000,1,72,462688,roahaw,bkcdon
H63_20230421_085500.ogg,H63_20230421_085500,60.0,32000,1,72,479256,whtdov,speowl1
H63_20230428_030500.ogg,H63_20230428_030500,60.0,32000,1,72,490898,whtdov,speowl1
H07_20230424_134500.ogg,H07_20230424_134500,60.0,32000,1,72,465991,whtdov,blbwre1
H83_20230517_090500.ogg,H83_20230517_090500,60.0,32000,1,72,480536,whtdov,amekes
H79_20230502_144000.ogg,H79_20230502_144000,60.0,32000,1,72,467150,linwoo1,rugdov
H92_20230506_134000.ogg,H92_20230506_134000,60.0,32000,1,72,475414,whtdov,trokin
H65_20230516_003000.ogg,H65_20230516_003000,60.0,32000,1,72,483452,whtdov,compot1
O202_20230426_225000.ogg,O202_20230426_225000,60.0,32000,1,72,493054,whtdov,compot1
H09_20230422_210500.ogg,H09_20230422_210500,60.0,32000,1,72,473684,whtdov,speowl1
H28_20230422_084000.ogg,H28_20230422_084000,60.0,32000,1,72,468314,whtdov,socfly1
H18_20230518_191000.ogg,H18_20230518_191000,60.0,32000,1,72,472669,whtdov,speowl1
H31_20230427_190500.ogg,H31_20230427_190500,60.0,32000,1,72,471165,whtdov,compau
H89_20230516_142500.ogg,H89_20230516_142500,60.0,32000,1,72,458431,whtdov,bobfly1
H69_20230509_122500.ogg,H69_20230509_122500,60.0,32000,1,72,464629,whtdov,wbwwre1
H22_20230512_045500.ogg,H22_20230512_045500,60.0,32000,1,72,478426,whtdov,65448
H21_20230429_193500.ogg,H21_20230429_193500,60.0,32000,1,72,471330,littin1,compau
H09_20230502_163000.ogg,H09_20230502_163000,60.0,32000,1,72,461939,whtdov,smbani
H91_20230509_223000.ogg,H91_20230509_223000,60.0,32000,1,72,450650,whtdov,roahaw
H91_20230509_090500.ogg,H91_20230509_090500,60.0,32000,1,72,454885,whtdov,roahaw
H24_20230521_033000.ogg,H24_20230521_033000,60.0,32000,1,72,477120,whtdov,speowl1
H63_20230510_221000.ogg,H63_20230510_221000,60.0,32000,1,72,493804,whtdov,compot1
H28_20230502_140500.ogg,H28_20230502_140500,60.0,32000,1,72,456387,tropar,saffin
H14_20230514_233000.ogg,H14_20230514_233000,60.0,32000,1,72,476186,whtdov,speowl1
H37_20230508_170500.ogg,H37_20230508_170500,60.0,32000,1,72,493910,whtdov,21211
H95_20230427_213500.ogg,H95_20230427_213500,60.0,32000,1,72,496262,whtdov,speowl1
H02_20230426_153500.ogg,H02_20230426_153500,60.0,32000,1,72,469934,whtdov,orcpar
H73_20230504_014500.ogg,H73_20230504_014500,60.0,32000,1,72,474032,whtdov,compot1
H71_20230506_004000.ogg,H71_20230506_004000,60.0,32000,1,72,486663,whtdov,speowl1
H21_20230510_112000.ogg,H21_20230510_112000,60.0,32000,1,72,459574,whtdov,roahaw
H07_20230422_222500.ogg,H07_20230422_222500,60.0,32000,1,72,467995,whtdov,littin1
H8920_20230513_210000.ogg,H8920_20230513_210000,60.0,32000,1,72,489856,whtdov,speowl1
H18_20230515_062000.ogg,H18_20230515_062000,60.0,32000,1,72,472023,whtdov,solsan
H84_20230510_165500.ogg,H84_20230510_165500,60.0,32000,1,72,486583,whtdov,compot1
H99_20230520_151000.ogg,H99_20230520_151000,60.0,32000,1,72,487434,whtdov,compot1
H18_20230426_192000.ogg,H18_20230426_192000,60.0,32000,1,72,468237,whtdov,compot1
H79_20230430_093000.ogg,H79_20230430_093000,60.0,32000,1,72,502252,whtdov,41663
H29_20230508_072500.ogg,H29_20230508_072500,60.0,32000,1,72,462296,whtdov,compot1
H03_20230505_014500.ogg,H03_20230505_014500,60.0,32000,1,72,474215,whtdov,compot1
O202_20230518_091000.ogg,O202_20230518_091000,60.0,32000,1,72,468939,whtdov,littin1
H94_20230430_191000.ogg,H94_20230430_191000,60.0,32000,1,72,470704,whtdov,compot1
O201_20230503_083500.ogg,O201_20230503_083500,60.0,32000,1,72,465002,whtdov,yeofly1
H99_20230520_155500.ogg,H99_20230520_155500,60.0,32000,1,72,478592,whtdov,compot1
H28_20230508_035500.ogg,H28_20230508_035500,60.0,32000,1,72,469385,whtdov,compot1
H02_20230505_053500.ogg,H02_20230505_053500,60.0,32000,1,72,481992,whtdov,bkmtou1
H91_20230423_025500.ogg,H91_20230423_025500,60.0,32000,1,72,480047,whtdov,compot1
H24_20230519_123500.ogg,H24_20230519_123500,60.0,32000,1,72,453229,whtdov,roahaw
H94_20230510_055500.ogg,H94_20230510_055500,60.0,32000,1,72,457586,whtdov,butsal1
H03_20230505_110000.ogg,H03_20230505_110000,60.0,32000,1,72,455362,whtdov,linwoo1
H65_20230428_100000.ogg,H65_20230428_100000,60.0,32000,1,72,466241,whtdov,roahaw
H24_20230503_215000.ogg,H24_20230503_215000,60.0,32000,1,72,472978,whtdov,speowl1
O203_20230511_163000.ogg,O203_20230511_163000,60.0,32000,1,72,467999,whtdov,gohman1
H05_20230512_152000.ogg,H05_20230512_152000,60.0,32000,1,72,475332,whtdov,speowl1
H63_20230422_141000.ogg,H63_20230422_141000,60.0,32000,1,72,474303,whtdov,21211
H12_20230427_144500.ogg,H12_20230427_144500,60.0,32000,1,72,465993,whtdov,yercac1
H73_20230422_171000.ogg,H73_20230422_171000,60.0,32000,1,72,464729,whtdov,21211
H32_20230429_013000.ogg,H32_20230429_013000,60.0,32000,1,72,486703,whtdov,strcuc1
H69_20230506_132000.ogg,H69_20230506_132000,60.0,32000,1,72,465872,whtdov,linwoo1
H06_20230427_200000.ogg,H06_20230427_200000,60.0,32000,1,72,479698,whtdov,speowl1
H08_20230503_103000.ogg,H08_20230503_103000,60.0,32000,1,72,473131,whtdov,chbant1
H91_20230508_204000.ogg,H91_20230508_204000,60.0,32000,1,72,454351,whtdov,secfly1
H20_20230515_130500.ogg,H20_20230515_130500,60.0,32000,1,72,461673,whtdov,thbeup1
H69_20230421_074000.ogg,H69_20230421_074000,60.0,32000,1,72,458184,whtdov,colcha1
H09_20230423_080500.ogg,H09_20230423_080500,60.0,32000,1,72,476569,whtdov,colcha1
H85_20230508_040500.ogg,H85_20230508_040500,60.0,32000,1,72,471974,whtdov,speowl1
H08_20230510_133000.ogg,H08_20230510_133000,60.0,32000,1,72,467245,whtdov,rufmot1
H28_20230423_214000.ogg,H28_20230423_214000,60.0,32000,1,72,479398,whtdov,speowl1
H22_20230420_192500.ogg,H22_20230420_192500,60.0,32000,1,72,481939,whtdov,65448
H78_20230515_175000.ogg,H78_20230515_175000,60.0,32000,1,72,479890,whtdov,compot1
H77_20230425_034500.ogg,H77_20230425_034500,60.0,32000,1,72,489480,whtdov,compot1
H78_20230421_103000.ogg,H78_20230421_103000,60.0,32000,1,72,464082,whtdov,chbant1
H32_20230429_162000.ogg,H32_20230429_162000,60.0,32000,1,72,460522,whtdov,smbani
H30_20230506_141500.ogg,H30_20230506_141500,60.0,32000,1,72,454502,whtdov,roahaw
H83_20230514_025000.ogg,H83_20230514_025000,60.0,32000,1,72,487559,whtdov,grepot1
H06_20230420_044500.ogg,H06_20230420_044500,60.0,32000,1,72,463142,whtdov,speowl1
H19_20230510_135000.ogg,H19_20230510_135000,60.0,32000,1,72,467411,whtdov,greibi1
H28_20230510_122000.ogg,H28_20230510_122000,60.0,32000,1,72,470138,whtdov,butsal1
H28_20230424_154000.ogg,H28_20230424_154000,60.0,32000,1,72,475102,whtdov,whtdov
H17_20230507_175500.ogg,H17_20230507_175500,60.0,32000,1,72,482147,whtdov,gohman1
H32_20230507_091000.ogg,H32_20230507_091000,60.0,32000,1,72,462183,whtdov,rugdov
O203_20230514_173000.ogg,O203_20230514_173000,60.0,32000,1,72,492763,roahaw,21211
H73_20230516_072500.ogg,H73_20230516_072500,60.0,32000,1,72,463718,roahaw,compot1
H10_20230508_012500.ogg,H10_20230508_012500,60.0,32000,1,72,461954,whtdov,speowl1
H91_20230426_031000.ogg,H91_20230426_031000,60.0,32000,1,72,497792,whtdov,compot1
H07_20230429_201500.ogg,H07_20230429_201500,60.0,32000,1,72,472369,roahaw,gohman1
H06_20230507_102500.ogg,H06_20230507_102500,60.0,32000,1,72,465517,linwoo1,whtdov
H21_20230506_132000.ogg,H21_20230506_132000,60.0,32000,1,72,458629,linwoo1,cocwoo1
H24_20230501_134000.ogg,H24_20230501_134000,60.0,32000,1,72,453376,48124,roahaw
H93_20230514_011500.ogg,H93_20230514_011500,60.0,32000,1,72,496654,whtdov,compot1
H95_20230515_102500.ogg,H95_20230515_102500,60.0,32000,1,72,481475,roahaw,speowl1
H78_20230515_000500.ogg,H78_20230515_000500,60.0,32000,1,72,485373,whtdov,65448
H19_20230503_101500.ogg,H19_20230503_101500,60.0,32000,1,72,472368,whtdov,gohman1
H26_20230427_215500.ogg,H26_20230427_215500,60.0,32000,1,72,516471,whtdov,compot1
H95_20230508_101500.ogg,H95_20230508_101500,60.0,32000,1,72,463558,whtdov,compot1
H90_20230515_235500.ogg,H90_20230515_235500,60.0,32000,1,72,479439,whtdov,compot1
H92_20230514_152000.ogg,H92_20230514_152000,60.0,32000,1,72,488327,whtdov,speowl1
H32_20230429_062000.ogg,H32_20230429_062000,60.0,32000,1,72,465039,linwoo1,ywcpar
H8920_20230516_200000.ogg,H8920_20230516_200000,60.0,32000,1,72,476022,whtdov,speowl1
H90_20230515_082500.ogg,H90_20230515_082500,60.0,32000,1,72,484872,whtdov,trokin
H20_20230506_075000.ogg,H20_20230506_075000,60.0,32000,1,72,466664,whbman1,mastit1
H11_20230421_120500.ogg,H11_20230421_120500,60.0,32000,1,72,476997,whtdov,bobfly1
H29_20230506_030500.ogg,H29_20230506_030500,60.0,32000,1,72,468990,linwoo1,speowl1
H07_20230511_014500.ogg,H07_20230511_014500,60.0,32000,1,72,463265,roahaw,speowl1
H94_20230519_091500.ogg,H94_20230519_091500,60.0,32000,1,72,457505,linwoo1,whtdov
H71_20230515_041500.ogg,H71_20230515_041500,60.0,32000,1,72,520074,whtdov,compot1
H74_20230501_173000.ogg,H74_20230501_173000,60.0,32000,1,72,471825,whtdov,compot1
H05_20230517_042000.ogg,H05_20230517_042000,60.0,32000,1,72,459540,whtdov,roahaw
H69_20230424_164000.ogg,H69_20230424_164000,60.0,32000,1,72,473620,whtdov,strowl1
H73_20230427_065500.ogg,H73_20230427_065500,60.0,32000,1,72,475263,whtdov,speowl1
H02_20230505_122500.ogg,H02_20230505_122500,60.0,32000,1,72,475050,whtdov,roahaw
H92_20230505_232000.ogg,H92_20230505_232000,60.0,32000,1,72,480675,whtdov,compot1
H37_20230511_040000.ogg,H37_20230511_040000,60.0,32000,1,72,501996,whtdov,grepot1
H65_20230506_082000.ogg,H65_20230506_082000,60.0,32000,1,72,470536,whtdov,pirfly1
H83_20230502_070500.ogg,H83_20230502_070500,60.0,32000,1,72,481504,whtdov,pavpig2
H8920_20230509_153000.ogg,H8920_20230509_153000,60.0,32000,1,72,488989,roahaw,wbwwre1
H85_20230430_193500.ogg,H85_20230430_193500,60.0,32000,1,72,473997,roahaw,compot1
H98_20230508_183000.ogg,H98_20230508_183000,60.0,32000,1,72,496122,whtdov,compot1
H74_20230421_200500.ogg,H74_20230421_200500,60.0,32000,1,72,482529,whtdov,compot1
H08_20230508_024500.ogg,H08_20230508_024500,60.0,32000,1,72,465545,whtdov,compot1
H79_20230504_094000.ogg,H79_20230504_094000,60.0,32000,1,72,460337,whtdov,smbani
O202_20230524_201500.ogg,O202_20230524_201500,60.0,32000,1,72,486757,whtdov,speowl1
H24_20230430_023000.ogg,H24_20230430_023000,60.0,32000,1,72,474908,linwoo1,grbhaw1
H22_20230422_100000.ogg,H22_20230422_100000,60.0,32000,1,72,472473,linwoo1,whtdov
H73_20230514_222500.ogg,H73_20230514_222500,60.0,32000,1,72,470360,whtdov,compot1
H28_20230428_084500.ogg,H28_20230428_084500,60.0,32000,1,72,467502,whtdov,thbeup1
H98_20230520_163500.ogg,H98_20230520_163500,60.0,32000,1,72,473081,48124,speowl1
H32_20230425_201000.ogg,H32_20230425_201000,60.0,32000,1,72,474360,bubcur1,ruther1
H91_20230423_150000.ogg,H91_20230423_150000,60.0,32000,1,72,469615,trokin,wbwwre1
H91_20230429_021500.ogg,H91_20230429_021500,60.0,32000,1,72,486475,whtdov,compot1
H92_20230508_172500.ogg,H92_20230508_172500,60.0,32000,1,72,496668,whtdov,thlsch3
H77_20230424_162500.ogg,H77_20230424_162500,60.0,32000,1,72,478664,whtdov,21211
H22_20230512_130000.ogg,H22_20230512_130000,60.0,32000,1,72,469454,whtdov,rugdov
H78_20230514_023000.ogg,H78_20230514_023000,60.0,32000,1,72,486952,whtdov,compot1
H74_20230511_234000.ogg,H74_20230511_234000,60.0,32000,1,72,476174,roahaw,compot1
H18_20230511_051500.ogg,H18_20230511_051500,60.0,32000,1,72,467372,roahaw,speowl1
H03_20230512_113500.ogg,H03_20230512_113500,60.0,32000,1,72,457865,whtdov,roahaw
H17_20230520_185500.ogg,H17_20230520_185500,60.0,32000,1,72,496750,whtdov,compot1
H08_20230502_151500.ogg,H08_20230502_151500,60.0,32000,1,72,466133,whtdov,gohman1
H95_20230509_022000.ogg,H95_20230509_022000,60.0,32000,1,72,485260,roahaw,compot1
H24_20230507_091500.ogg,H24_20230507_091500,60.0,32000,1,72,455368,roahaw,roahaw
O202_20230512_222000.ogg,O202_20230512_222000,60.0,32000,1,72,489174,roahaw,compot1
H09_20230505_190500.ogg,H09_20230505_190500,60.0,32000,1,72,479587,roahaw,speowl1
H98_20230516_140000.ogg,H98_20230516_140000,60.0,32000,1,72,471409,whtdov,speowl1
H74_20230505_131500.ogg,H74_20230505_131500,60.0,32000,1,72,452111,whtdov,compot1
H91_20230429_121500.ogg,H91_20230429_121500,60.0,32000,1,72,465467,roahaw,gohman1
H20_20230427_192000.ogg,H20_20230427_192000,60.0,32000,1,72,479175,whtdov,compot1
H16_20230515_021000.ogg,H16_20230515_021000,60.0,32000,1,72,471796,whtdov,speowl1
H32_20230501_134500.ogg,H32_20230501_134500,60.0,32000,1,72,456676,whtdov,whtdov
